,0
0,0.4038
1,0.2198
2,0.3327
3,0.3038
4,0.1888
5,0.4181
6,0.3109
7,0.5408
8,0.4236
9,0.6202
10,0.4011
11,1.3925
12,0.8125
13,1.5842
14,0.4362
15,0.2595
16,2.0692
17,1.3391
18,2.5714
19,0.2956
20,0.8879
21,0.3717
22,0.4921
23,0.5101
24,1.5172
25,0.2157
26,1.3514
27,1.5034
28,1.8913
29,0.5072
30,0.2613
31,1.1598
32,0.2704
33,0.3167
34,0.3472
35,0.7366
36,0.9112
37,0.9783
38,3.4014
39,0.5422
40,3.8842
41,1.5166
42,0.2652
43,0.791
44,0.7781
45,0.3895
46,0.3445
47,2.9835
48,3.2857
49,0.2305
50,0.2895
51,2.1006
52,10.1048
53,10.6177
54,10.7217
55,10.3544
56,10.4035
57,9.0611
58,10.1715
59,10.2764
60,10.27
61,10.5355
62,10.4193
63,9.9822
64,10.5137
65,0.1613
66,60.6938
67,60.2128
68,0.2893
69,0.1322
70,10.5493
71,0.1422
72,0.2771
73,0.1217
74,0.19
75,0.1437
76,0.128
77,0.1449
78,0.2025
79,1.4153
80,0.1633
81,0.1938
82,0.2208
83,0.2714
84,0.2128
85,0.1959
86,3.5039
87,0.1869
88,0.2463
89,0.2378
90,0.1361
91,0.2594
92,0.2364
93,10.2805
94,0.2477
95,0.1703
96,0.1952
97,0.2535
98,0.555
99,10.0819
100,0.7143
101,0.13
102,0.1672
103,0.2017
104,0.2151
105,0.1873
106,0.1155
107,0.202
108,0.1734
109,0.1609
110,0.2587
111,0.3753
112,0.1657
113,2.1806
114,0.18
115,7.9779
116,0.2191
117,3.6738
118,0.181
119,2.8303
120,3.6184
121,0.9917
122,0.2883
123,0.3063
124,6.999
125,1.1529
126,0.2625
127,0.2106
128,0.189
129,0.2335
130,0.17
131,0.4895
132,0.4495
133,0.2872
134,0.454
135,0.2103
136,0.4723
137,0.4362
138,0.1919
139,0.2692
140,0.1501
141,2.2935
142,0.3241
143,0.1987
144,0.2546
145,0.2126
146,0.205
147,9.764
148,0.1959
149,0.2138
150,0.215
151,0.3726
152,0.2449
153,0.266
154,0.2133
155,0.2129
156,0.3121
157,0.1926
158,0.3874
159,0.2086
160,7.3853
161,0.4555
162,0.2128
163,0.5234
164,0.2486
165,0.2838
166,0.2595
167,0.3643
168,0.1932
169,7.95
170,2.6827
171,0.3652
172,0.2254
173,0.2704
174,0.3075
175,0.4315
176,0.2908
177,6.522
178,0.2395
179,0.7417
180,0.2592
181,0.2749
182,5.6469
183,0.5416
184,0.781
185,0.3069
186,0.3458
187,4.984
188,0.1887
189,0.2148
190,0.3643
191,0.245
192,5.1118
193,0.7665
194,0.6043
195,1.6976
196,1.8773
197,1.9018
198,0.1983
199,0.3074
200,1.2569
201,0.3642
202,0.4642
203,0.2588
204,0.3492
205,0.2401
206,0.2147
207,3.5298
208,2.4099
209,0.7253
210,0.7606
211,0.3136
212,0.3515
213,0.2778
214,0.8197
215,0.4507
216,0.1989
217,0.3943
218,0.5377
219,1.7722
220,0.586
221,0.5374
222,2.9678
223,0.7517
224,0.3946
225,0.2547
226,0.1725
227,0.4111
228,0.179
229,0.3378
230,0.6258
231,0.1732
232,0.3223
233,0.4202
234,0.3838
235,0.6224
236,3.0484
237,1.0513
238,0.57
239,0.258
240,0.2009
241,0.3741
242,0.4451
243,3.3035
244,2.6718
245,0.3425
246,1.035
247,3.2953
248,1.1251
249,1.7743
250,0.1963
251,0.463
252,0.2983
253,1.6054
254,0.2374
255,0.3952
256,0.7522
257,0.439
258,0.8696
259,1.6321
260,0.3024
261,0.3756
262,1.9386
263,0.1973
264,4.3651
265,0.7919
266,3.9145
267,1.569
268,4.0165
269,0.6206
270,3.8565
271,0.9133
272,0.3319
273,0.4819
274,0.2727
275,0.2022
276,1.0142
277,0.2317
278,0.3465
279,0.3338
280,0.5118
281,1.0459
282,0.3327
283,0.4032
284,0.7125
285,2.5476
286,0.4239
287,0.5293
288,0.425
289,0.782
290,0.3408
291,0.2827
