,0
0,0.5132
1,0.3329
2,0.2722
3,0.8249
4,1.0157
5,0.7205
6,1.9593
7,2.1857
8,0.4179
9,2.1039
10,2.0766
11,1.5978
12,3.2207
13,0.3688
14,2.4172
15,0.6411
16,1.0581
17,0.3325
18,1.2656
19,0.6011
20,0.5127
21,0.3182
22,1.1855
23,0.3807
24,0.6303
25,0.5061
26,0.3893
27,0.6441
28,0.149
29,0.387
30,0.6407
31,0.7751
32,0.2693
33,0.3406
34,0.2834
35,0.3063
36,4.1192
37,0.2472
38,0.7653
39,4.0447
40,0.4939
41,0.3032
42,0.3847
43,2.8057
44,0.2338
45,0.3303
46,1.8465
47,0.3227
48,10.2224
49,10.3679
50,10.5619
51,10.5978
52,9.3252
53,9.6962
54,10.3368
55,10.6241
56,10.4514
57,10.3008
58,10.6046
59,7.5479
60,0.1302
61,8.2897
62,3.244
63,10.1485
64,10.1167
65,10.5579
66,10.9102
67,69.7675
68,9.9787
69,0.7888
70,0.1808
71,0.1294
72,0.1701
73,1.0345
74,0.1987
75,0.2006
76,0.2173
77,0.1521
78,10.5802
79,0.1366
80,0.1191
81,0.3808
82,0.3033
83,0.1468
84,10.5574
85,0.1918
86,0.1906
87,0.1942
88,0.2303
89,0.2203
90,0.1636
91,10.1489
92,10.5797
93,7.9838
94,3.0187
95,0.2568
96,3.1494
97,0.2007
98,0.18
99,0.286
100,0.2024
101,0.1843
102,0.1873
103,0.1625
104,0.3021
105,0.169
106,1.6262
107,0.7743
108,0.3254
109,0.4549
110,0.176
111,0.2579
112,3.5175
113,0.2266
114,0.274
115,0.3777
116,0.3058
117,0.2825
118,1.0181
119,0.3619
120,0.2141
121,0.2619
122,0.8124
123,0.2316
124,0.7883
125,7.3494
126,0.3442
127,9.9788
128,0.257
129,0.4672
130,0.2052
131,0.3046
132,0.171
133,0.2187
134,0.2761
135,0.3016
136,0.2767
137,0.2092
138,0.3252
139,7.7462
140,0.8327
141,0.2603
142,7.1829
143,0.7053
144,0.3555
145,0.2159
146,2.6315
147,0.2248
148,0.2444
149,0.2256
150,0.394
151,6.7864
152,1.54
153,6.0221
154,0.3261
155,0.2305
156,0.2861
157,0.7133
158,0.47
159,0.8153
160,0.5092
161,0.9058
162,0.485
163,0.3221
164,0.2826
165,0.6041
166,0.6895
167,0.4606
168,0.8467
169,0.4018
170,1.5595
171,0.3826
172,0.297
173,0.8709
174,0.6931
175,0.5695
176,0.3003
177,0.4362
178,1.1563
179,0.4131
180,0.3259
181,0.3904
182,0.616
183,0.3611
184,1.7866
185,0.6533
186,3.8671
187,3.3824
188,1.2202
189,0.4991
190,3.2946
191,0.2883
192,0.2453
193,0.7406
194,0.6343
195,1.4966
196,0.5769
197,3.3818
198,1.4212
199,0.7143
200,3.3828
201,1.9699
202,0.3735
203,0.3798
204,0.4526
205,1.9306
206,1.1401
207,0.2771
208,0.6811
209,0.3649
210,0.3863
211,0.5481
212,0.8215
213,1.2331
214,0.3705
215,0.3769
216,3.2492
217,0.3277
218,3.5394
219,0.3841
220,0.2238
221,1.7223
222,0.7541
223,0.6912
224,0.4326
225,1.8123
226,0.4783
227,1.6242
228,0.6627
229,0.3228
230,0.3985
231,2.02
232,0.245
233,0.5907
234,1.2703
235,0.579
236,0.5294
237,4.0455
238,1.5533
239,0.2579
240,0.2398
241,1.6028
242,1.6685
243,0.4212
244,0.2854
245,0.2679
246,1.9129
247,1.6095
248,3.9231
249,0.5019
250,0.8727
251,1.0098
252,0.5744
253,1.9458
254,0.2033
255,0.3077
256,0.3626
257,4.9787
258,0.4291
259,1.5769
260,1.002
261,0.4755
262,0.3967
263,0.4591
264,1.1781
265,1.589
266,2.3974
267,0.3786
268,0.3975
269,0.3532
270,1.3654
271,0.3819
272,0.3433
273,0.5084
274,1.4634
275,0.2416
276,0.2688
277,0.3954
278,0.4456
279,0.2316
280,0.3063
281,0.499
282,0.3621
283,0.2599
284,3.128
285,0.1957
286,0.2826
287,0.3797
288,1.4889
289,3.5042
290,1.1924
291,0.3725
292,0.2661
293,0.2951
294,1.8713
295,0.2944
296,0.3848
297,3.6603
298,0.36
299,2.5148
300,0.6213
301,2.6759
302,0.4173
303,0.6276
304,0.6498
305,1.0218
306,0.4316
307,0.3728
308,0.2796
309,3.0542
310,0.376
311,0.3924
312,1.6864
313,3.2108
314,0.6909
315,0.4063
316,1.6822
317,0.4466
318,0.9037
319,1.2138
320,0.4575
321,3.7598
322,0.2798
323,3.2147
324,0.2981
325,0.7185
326,3.9671
327,0.2904
328,0.1905
329,0.6956
330,5.1524
331,0.3922
332,0.313
333,0.2877
334,0.7745
335,1.0553
336,0.412
337,0.2284
338,0.3462
339,0.2325
340,0.169
341,0.6012
342,0.6827
343,0.3167
344,1.4221
345,0.2834
346,0.6045
347,0.1871
348,1.5944
349,0.2045
350,1.4838
351,0.5987
352,6.3278
353,0.3646
354,0.8129
355,0.3399
356,1.1081
357,0.2224
358,0.2449
359,0.6126
360,0.3003
361,4.8026
362,0.2228
363,0.4759
364,0.4333
365,1.218
366,0.662
367,0.5485
368,0.4891
369,0.2171
370,0.3594
371,0.4697
372,0.6965
373,1.97
374,0.219
375,0.277
376,0.4974
377,0.3499
378,1.3948
379,3.6087
380,0.5009
381,1.7725
382,0.3983
383,0.9167
384,0.92
385,0.833
386,0.8469
387,0.5124
388,1.6762
389,1.0223
390,2.9071
391,0.5426
392,0.4791
393,2.1271
394,2.5605
395,0.4631
396,4.3958
397,1.0347
398,0.4697
399,2.7944
400,0.3954
401,0.2413
402,2.9384
403,0.4093
404,0.4819
405,0.3498
406,0.428
407,3.1254
408,0.3658
409,0.3686
410,0.642
411,0.2838
412,0.2055
413,0.2821
414,0.5836
415,2.4676
416,0.4162
417,1.3799
418,0.9067
419,0.2577
420,0.3975
421,0.9499
422,0.3995
423,0.389
424,1.8359
425,3.0089
426,0.3305
427,0.2417
428,0.6089
429,2.6649
430,0.2889
431,3.4662
432,0.4206
433,0.2256
434,0.4427
435,0.2415
436,0.3313
437,0.5994
438,1.6372
439,0.2916
440,2.1337
441,0.2639
442,0.5311
443,0.3389
444,0.3345
445,0.7805
446,2.3785
447,1.329
448,0.4566
449,1.5771
450,0.9348
451,1.4043
452,0.5178
453,0.4452
454,0.3721
455,0.317
456,0.5035
457,0.5357
458,0.1768
459,0.2586
460,1.7101
461,0.8168
462,0.3084
463,0.2896
464,0.3116
465,1.5933
466,1.1827
467,0.3325
468,0.9269
469,0.2891
470,0.2962
471,0.9253
472,0.7395
473,0.2684
474,0.8879
475,0.1995
476,0.4496
477,0.3163
478,0.2666
479,0.3197
480,0.2027
481,2.6437
482,0.4468
483,3.1244
484,0.3374
485,1.2036
486,0.2874
487,0.193
488,0.3177
489,1.3004
490,0.8538
491,0.7857
492,3.1809
493,0.3598
494,0.5053
495,0.1824
496,0.1678
497,0.428
498,0.2445
499,0.4741
500,0.4866
501,1.5747
502,0.3574
503,0.7194
504,0.1985
505,0.4127
506,1.7817
507,2.9439
508,0.2635
509,0.7788
510,0.9039
511,2.8722
512,1.7133
513,0.7784
514,0.2143
515,0.3101
516,0.5127
517,1.368
518,0.4378
519,0.3931
520,0.3394
521,0.445
522,0.9976
523,1.105
524,0.2176
525,0.331
526,0.2651
527,0.3745
528,0.5193
529,2.2386
530,4.833
531,0.5714
532,0.2445
533,0.4823
534,0.3684
535,0.83
536,1.6152
537,0.2164
538,0.2996
539,0.4871
540,0.832
