,0
0,0.5918
1,0.3415
2,1.0728
3,0.71
4,0.8555
5,1.5663
6,0.3619
7,0.306
8,0.4742
9,0.3489
10,2.5656
11,2.1553
12,0.3415
13,0.4098
14,0.1791
15,0.5646
16,0.37
17,0.3662
18,3.2031
19,1.6402
20,0.4554
21,0.1929
22,0.5324
23,1.5752
24,1.7046
25,0.2051
26,0.59
27,2.0269
28,0.5515
29,0.3575
30,3.7473
31,0.2745
32,0.428
33,4.3151
34,0.2266
35,4.0162
36,1.3997
37,3.0954
38,2.3673
39,0.3727
40,0.2552
41,1.5739
42,10.1585
43,10.189
44,10.5108
45,10.3233
46,10.0761
47,5.5969
48,10.4292
49,10.1464
50,10.081
51,10.5099
52,10.6141
53,10.1339
54,5.1076
55,0.2224
56,0.2361
57,0.1635
58,10.339
59,10.2677
60,10.4082
61,10.4572
62,10.354
63,6.6556
64,0.2001
65,0.1203
66,60.2365
67,10.3361
68,0.1129
69,4.4351
70,0.3632
71,0.3807
72,10.2373
73,0.8745
74,0.1873
75,10.1938
76,0.234
77,0.1494
78,0.1346
79,0.2244
80,0.118
81,0.1791
82,0.132
83,10.4327
84,0.3103
85,0.1491
86,0.1648
87,0.1151
88,0.2364
89,0.2096
90,1.2547
91,0.1833
92,0.5959
93,0.1403
94,7.5746
95,3.0009
96,0.3786
97,4.5013
98,0.2077
99,0.1997
100,0.4865
101,3.0682
102,3.8304
103,0.2738
104,0.1342
105,0.3112
106,0.1959
107,0.4167
108,3.5888
109,0.3246
110,0.3519
111,0.2794
112,0.2342
113,0.2162
114,6.3316
115,0.5142
116,0.2803
117,0.3515
118,0.1667
119,0.2619
120,0.3972
121,0.4069
122,0.206
123,0.3681
124,0.1899
125,0.4054
126,0.2176
127,0.5803
128,0.2673
129,9.9419
130,3.7695
131,0.248
132,2.867
133,0.1618
134,0.2448
135,0.3148
136,0.2098
137,0.366
138,0.2159
139,0.3886
140,0.2265
141,0.2325
142,0.3413
143,0.2301
144,0.2333
145,0.366
146,0.5429
147,0.4447
148,7.3316
149,0.476
150,0.2062
151,8.4721
152,1.0942
153,0.3654
154,0.326
155,0.3276
156,1.2091
157,1.407
158,0.2301
159,0.8396
160,0.2477
161,5.5353
162,0.2015
163,1.0274
164,0.4362
165,0.2331
166,0.5187
167,0.5293
168,0.2513
169,0.4459
170,0.202
171,0.6648
172,0.6401
173,0.1984
174,5.0322
175,0.5623
176,0.6986
177,0.4349
178,0.6889
179,0.8382
180,0.7369
181,0.4716
182,0.916
183,0.6815
184,0.4298
185,1.7926
186,0.4419
187,1.2428
188,0.3488
189,1.5327
190,1.514
191,0.8651
192,0.2332
193,0.4097
194,0.2473
195,0.465
196,0.4035
197,0.5548
198,3.3343
199,0.3919
200,0.2972
201,0.3698
202,3.869
203,0.5554
204,0.5501
205,0.246
206,0.4046
207,0.3094
208,0.4111
209,1.4308
210,0.3552
211,0.6917
212,0.1791
213,3.388
214,0.3716
215,2.0438
216,0.7404
217,1.0403
218,0.4271
219,1.2107
220,0.3959
221,0.3151
222,0.2702
223,0.299
224,0.3189
225,0.2249
226,0.3809
227,0.3805
228,0.3588
229,1.3878
230,1.2949
231,0.3666
232,2.3239
233,2.392
234,3.6741
235,2.122
236,0.3882
237,0.262
238,0.3532
239,0.2675
240,0.4852
241,2.2147
242,0.3361
243,0.2747
244,0.4291
245,1.6881
246,0.288
247,0.4456
248,1.5134
249,1.9637
250,0.5973
251,0.2255
252,0.3401
253,1.184
254,3.9448
255,0.289
256,0.3396
