,0
0,1.1325
1,1.2839
2,0.9198
3,1.0332
4,0.522
5,0.201
6,0.6377
7,0.7256
8,0.5681
9,0.6481
10,0.4866
11,0.2579
12,0.9483
13,0.605
14,1.1041
15,1.03
16,1.127
17,0.9282
18,1.7205
19,1.0142
20,1.272
21,1.2245
22,0.2814
23,1.0284
24,0.7931
25,0.7656
26,2.6825
27,0.7199
28,1.7248
29,0.6046
30,1.2326
31,1.6548
32,0.503
33,3.007
34,0.5722
35,2.3223
36,0.7086
37,3.1453
38,0.6271
39,0.9353
40,0.5654
41,1.579
42,0.2759
43,1.3036
44,1.97
45,0.4721
46,1.8674
47,1.1307
48,0.8219
49,0.9527
50,0.5788
51,1.0091
52,0.8283
53,1.0742
54,0.6422
55,0.5949
56,0.572
57,1.3961
58,1.2689
59,0.2286
60,0.2317
61,1.5733
62,1.4088
63,0.5825
64,1.7722
65,0.2299
66,1.6145
67,0.6969
68,0.6844
69,0.5716
70,0.556
71,0.5697
72,1.5552
73,0.8333
74,0.2566
75,0.8126
76,1.4701
77,0.596
78,0.7258
79,0.9339
80,0.2923
81,0.3063
82,0.6831
83,1.4858
84,1.4685
85,0.4969
86,2.2458
87,0.3325
88,1.9621
89,1.7103
90,1.4954
91,1.8279
92,1.9366
93,0.3061
94,1.8256
95,1.5921
96,0.859
97,1.2015
98,1.5233
99,0.3189
100,0.5676
101,0.7355
102,0.5184
103,0.8006
104,1.2693
105,1.0381
106,1.4414
107,0.768
108,0.4134
109,1.7
110,0.8397
111,0.4212
112,1.0944
113,0.9331
114,0.9366
115,0.9931
116,0.9188
117,0.2983
118,0.7313
119,0.1863
120,0.4222
121,0.2255
122,1.1123
123,1.4532
124,0.7039
125,2.138
126,1.9823
127,0.1214
128,0.3335
129,0.3199
130,2.1585
131,0.379
132,0.1493
133,2.1618
134,2.0884
135,1.1647
136,0.5156
137,1.4421
138,0.3317
139,0.2773
140,0.4574
141,0.6101
142,0.9457
143,0.5222
144,0.753
145,0.527
146,0.1577
147,0.9748
148,0.8462
149,0.7801
150,0.6675
151,1.3316
152,0.648
153,1.1575
154,0.1205
155,0.7685
156,0.4078
157,0.7699
158,0.2398
159,0.2091
160,1.7528
161,1.0309
162,0.4815
163,0.7666
164,1.3592
165,0.2057
166,0.5691
167,0.22
168,1.6537
169,1.3597
170,0.4389
171,0.6439
172,0.6334
173,0.6902
174,0.9114
175,1.0729
176,1.5024
177,0.1804
178,0.3279
179,1.1457
180,0.5415
181,0.838
182,2.2294
183,0.3825
184,0.5231
185,1.5335
186,0.5666
187,0.9771
188,0.4225
189,1.4226
190,0.3263
191,0.2345
192,0.2758
193,0.1814
194,1.0984
195,0.7603
196,0.6492
197,0.4405
198,0.977
199,0.6158
200,0.1947
201,1.9018
202,0.4031
203,1.5629
204,0.5911
205,0.4817
206,1.3747
207,1.8248
208,0.4187
209,0.981
210,0.4579
211,0.4069
212,1.1399
213,2.7063
214,0.5092
215,0.4482
216,0.4931
217,1.7258
218,0.3178
219,0.1709
220,2.2962
221,1.3328
222,0.6642
223,0.6553
224,0.4264
225,0.1774
226,0.315
227,0.1957
228,0.5493
229,0.4365
230,0.3105
231,0.679
232,3.7224
233,0.6534
234,0.4857
235,0.3977
236,0.525
237,0.5037
238,0.57
239,0.6985
240,1.49
241,1.0563
242,1.8801
243,2.0972
244,2.3402
245,1.4408
246,0.2845
247,1.3647
248,2.1809
249,1.9711
250,0.316
251,0.2595
252,1.4541
253,1.6015
254,1.4604
255,1.4969
256,1.3946
257,1.5325
258,0.5368
259,0.3567
260,0.303
261,0.4611
262,0.4514
263,1.5123
264,0.4034
265,2.4556
266,0.6156
267,1.2863
268,1.2104
269,0.3296
270,0.2693
271,0.3651
272,0.6859
273,0.3731
274,0.8013
275,0.8522
276,0.9357
277,0.7295
278,0.1713
279,0.1894
280,2.8545
281,1.8429
282,3.3112
283,1.0362
284,0.3707
285,0.6203
286,0.1747
287,1.3438
288,0.538
289,1.9435
290,1.0398
291,0.6052
292,0.4106
293,0.99
294,0.6823
295,0.663
296,0.6652
297,0.5509
298,0.8779
299,1.583
300,0.2766
301,0.7594
302,1.2033
303,1.0736
304,0.7217
305,0.3919
306,3.7457
307,3.6348
308,0.4489
309,0.6472
310,1.3317
311,0.2442
312,0.3205
313,1.3024
314,1.2638
315,1.4951
316,0.7124
317,0.4678
318,0.7588
319,0.4435
320,0.799
321,1.0363
322,0.2993
323,0.4531
324,1.032
325,1.1629
326,0.6073
327,0.1952
328,1.9712
329,0.5065
330,0.6985
331,0.301
332,1.805
333,0.5568
334,1.0352
335,0.435
336,0.8163
337,1.3069
338,1.6472
339,0.4779
340,0.8005
341,0.8735
342,1.6071
343,0.7419
344,0.4133
345,0.554
346,0.9871
347,0.6723
348,0.9445
349,0.4797
350,2.0664
351,0.4852
352,3.7123
353,0.2618
354,0.8969
355,0.8785
356,0.3207
357,1.1472
358,1.3416
359,0.2205
360,1.8652
361,1.8037
362,0.3111
363,0.5037
364,0.2975
365,2.9895
366,0.2905
367,1.814
368,0.5689
369,1.6936
370,0.2291
371,0.3562
372,1.2749
373,0.168
374,0.441
375,0.2829
376,0.9149
377,1.2855
378,1.1761
379,2.0322
380,0.4824
381,0.3336
382,2.617
383,1.3385
384,0.3485
385,4.3073
386,1.3192
387,0.493
388,1.3074
389,0.2375
390,0.4856
391,1.0811
392,1.4478
393,0.5741
394,0.5277
395,0.1757
396,0.2335
397,0.2977
398,0.7044
399,0.2445
400,0.4915
401,0.2028
402,0.9749
403,0.6795
404,0.8833
405,0.424
406,1.0842
407,0.2265
408,0.2483
409,0.2984
410,0.841
411,1.7634
412,0.2773
413,0.4191
414,0.6392
415,1.4317
416,0.3839
417,0.3346
418,1.3441
419,0.4751
420,0.5895
421,1.3888
422,1.1401
423,0.2853
424,0.1208
425,0.3884
426,1.1886
427,0.94
428,1.6484
429,1.5655
430,0.3746
431,0.4415
432,0.4024
433,0.2925
434,1.2824
435,0.9762
436,1.5943
437,2.2665
438,1.7579
439,0.7181
440,0.4167
441,8.4595
442,0.2632
443,0.3969
444,0.9607
445,1.1197
446,1.1391
447,1.7066
448,0.8745
449,1.0179
450,0.6014
451,0.2991
452,0.4258
453,2.1532
454,0.3439
455,0.434
456,0.6354
457,0.2926
458,1.3899
459,2.1327
460,0.4217
461,2.2628
462,1.3165
463,1.1598
464,1.4599
465,0.3933
466,2.5148
467,3.0252
468,0.481
469,0.2546
470,0.2611
471,0.211
472,0.1589
473,1.2233
474,0.3598
475,2.7354
476,0.3754
477,1.0743
478,1.7095
479,0.3865
480,0.1999
481,1.6174
482,0.2312
483,0.5226
484,0.4391
485,1.1111
486,0.6982
487,0.9742
488,0.671
489,0.8549
490,0.8362
491,1.4563
492,1.3607
493,0.9206
494,0.1883
495,1.6937
496,0.9146
497,0.6785
498,0.5796
499,0.2471
500,0.9131
501,0.2108
502,0.2322
503,1.2878
504,3.5051
505,0.8565
506,0.6713
507,0.5828
508,0.81
509,0.9398
510,0.3722
511,2.7605
512,0.5179
513,1.9648
514,2.4103
515,2.4046
516,1.595
517,0.8127
518,0.2733
519,0.4432
520,0.5654
521,1.6479
522,0.9885
523,0.9102
524,0.1623
525,1.3754
526,3.5582
527,1.26
528,1.2821
529,3.218
530,0.6812
531,1.9196
532,0.503
533,0.2835
534,0.5411
535,3.8744
536,2.0904
537,1.6576
538,2.0717
539,0.8445
540,0.158
541,0.9671
542,2.1435
543,0.7939
544,0.9115
545,0.3963
546,0.4309
547,0.5496
548,0.902
549,0.3622
550,0.6568
551,0.7531
552,0.1859
553,0.4637
554,0.1861
555,0.6847
556,1.3386
557,0.8586
558,0.146
559,0.9079
560,0.4637
561,0.6049
562,0.4337
563,0.2415
564,0.7221
565,0.6274
566,0.1776
567,0.1789
568,1.0407
569,0.2236
570,0.1291
571,1.2655
572,2.7857
573,3.3318
574,0.1875
575,0.1227
576,0.3517
577,0.4195
578,1.8915
579,0.3633
580,1.5897
581,0.353
582,0.3508
583,0.397
584,0.7369
585,0.9076
586,1.4799
587,0.4486
588,0.5593
589,0.6187
590,1.1798
591,0.2677
592,0.4279
593,0.4215
594,0.4276
595,0.6044
596,0.5318
597,2.297
598,0.9225
599,0.2124
600,0.7241
601,0.8778
602,0.604
603,0.9792
604,0.3319
605,0.6463
606,0.8593
607,0.1654
608,0.7232
609,1.303
610,1.2286
611,1.3346
612,0.5261
613,0.2887
614,1.2797
615,3.3746
616,4.0124
617,0.28
618,0.4653
619,0.2057
620,0.2602
621,1.3468
622,0.2723
623,0.3887
624,1.2737
625,0.2617
626,1.436
627,0.5599
628,0.5689
629,1.7134
630,0.3741
631,1.2696
632,0.2043
633,0.7812
634,1.1086
635,0.3251
636,1.4566
637,1.255
638,1.739
639,0.6307
640,0.6293
641,0.2456
642,1.3728
643,0.3423
644,0.231
645,0.2321
646,3.2627
647,0.5255
648,2.6252
649,1.9731
650,0.9598
651,0.5671
652,1.9825
653,1.2122
654,0.3112
655,1.2508
656,0.4146
657,1.1713
658,3.4629
659,0.658
660,0.2946
661,0.6316
662,1.8347
663,0.4337
664,0.1875
665,0.3083
666,0.1829
667,0.2815
668,0.4624
669,0.736
670,0.2669
671,8.2956
672,0.5487
673,0.7154
674,0.6442
675,1.1251
676,1.0011
677,0.7951
678,1.6607
679,0.6923
680,1.3882
681,0.7874
682,0.3108
683,0.356
684,0.5002
685,1.1031
686,0.5997
687,1.2385
688,1.0219
689,2.9277
690,1.8782
691,0.212
692,0.7077
693,1.4295
694,1.1814
695,0.9948
696,0.8325
697,0.6043
698,0.5027
699,0.4605
700,1.0207
701,0.5271
702,0.7968
703,1.1008
704,2.21
705,0.7972
706,0.521
707,2.0485
708,1.4401
709,0.5291
710,1.7608
711,1.2864
712,3.542
713,2.0112
714,1.5564
715,0.3504
716,1.6096
717,2.0608
718,1.6351
719,0.338
720,0.6951
721,0.4461
722,0.8787
723,3.4352
724,0.2267
725,2.4363
726,0.221
727,0.1754
728,0.2362
729,0.1789
730,1.0893
731,4.0881
732,1.2069
733,0.3343
734,0.95
735,2.391
736,1.7776
737,0.5667
738,1.4015
739,0.5968
740,0.5318
741,1.5775
742,0.4766
743,1.5558
744,0.8156
745,0.4173
746,1.5028
747,0.9475
748,2.4542
749,0.8554
750,1.2835
751,0.3851
752,0.4664
753,0.6393
754,1.0527
755,0.2736
756,0.8447
757,0.6738
758,0.3202
759,1.702
760,2.0422
761,0.2789
762,0.1795
763,1.7709
764,0.5408
765,1.0132
766,0.424
767,0.2888
768,1.0723
769,1.6561
770,0.7716
771,0.5999
772,1.8903
773,3.6982
774,0.4004
775,0.39
776,1.6649
777,1.5844
778,0.6853
779,0.7121
780,0.7573
781,2.2368
782,1.871
783,3.8668
784,3.023
785,1.9754
786,0.7152
787,2.2176
788,1.0535
789,1.1689
790,0.6901
791,0.5269
792,0.6324
793,1.031
794,0.7615
795,1.4111
