,0
0,1.3703
1,1.4176
2,1.9202
3,1.074
4,0.324
5,1.4334
6,7.4355
7,1.4349
8,1.1745
9,0.4345
10,0.7785
11,1.9462
12,1.0817
13,0.6978
14,1.0912
15,1.0045
16,0.8254
17,3.1909
18,1.4883
19,0.7053
20,0.7945
21,1.413
22,2.2946
23,0.8117
24,0.8776
25,2.4598
26,2.405
27,1.4087
28,1.5436
29,0.2948
30,1.6759
31,0.8013
32,2.7709
33,4.6509
34,1.86
35,0.5782
36,0.2882
37,0.7487
38,0.6515
39,2.359
40,0.2374
41,2.5971
42,0.7435
43,3.0055
44,0.2662
45,0.8892
46,0.2399
47,1.2431
48,0.8182
49,1.2137
50,0.4947
51,0.7334
52,0.8724
53,0.571
54,1.628
55,1.7859
56,0.2554
57,1.3828
58,0.6436
59,0.5361
60,0.3844
61,0.31
62,0.6683
63,1.491
64,1.972
65,0.2369
66,2.3866
67,1.9559
68,0.28
69,1.3317
70,0.636
71,0.8697
72,0.4908
73,2.0064
74,2.2305
75,0.4786
76,2.685
77,1.8711
78,0.9527
79,0.7885
80,0.6085
81,1.1546
82,0.9688
83,1.5888
84,0.5494
85,0.4693
86,0.6217
87,0.8313
88,0.9201
89,0.8894
90,1.2761
91,1.4193
92,1.1475
93,0.8049
94,0.799
95,1.6861
96,0.9646
97,1.6369
98,2.0587
99,1.9121
100,2.189
101,0.2272
102,0.1605
103,0.371
104,0.18
105,0.2865
106,0.2101
107,0.3059
108,0.2327
109,0.2969
110,0.3448
111,0.1921
112,0.3625
113,0.2805
114,0.2486
115,1.9422
116,0.3534
117,0.7426
118,0.6175
119,0.4007
120,0.9249
121,0.3577
122,0.6232
123,1.8676
124,0.9163
125,0.6829
126,0.9053
127,0.9124
128,0.5083
129,1.2719
130,1.1581
131,0.2939
132,0.2732
133,1.2748
134,0.4692
135,0.6332
136,0.613
137,3.278
138,0.3442
139,0.5947
140,0.5811
141,0.3674
142,0.6785
143,0.6431
144,1.7865
145,1.0252
146,1.5647
147,0.6981
148,0.7772
149,1.0585
150,0.3079
151,0.8108
152,1.1812
153,0.6983
154,1.2607
155,0.4366
156,1.4101
157,2.058
158,1.2367
159,0.7037
160,0.4899
161,1.1722
162,1.1097
163,0.4067
164,0.2955
165,1.2373
166,1.4885
167,0.8513
168,0.2102
169,0.6592
170,0.2403
171,1.5157
172,1.8829
173,0.3185
174,0.4186
175,0.2992
176,0.5318
177,1.723
178,1.2849
179,0.2166
180,0.3107
181,1.2004
182,0.4706
183,1.165
184,1.3788
185,1.0274
186,0.552
187,3.4192
188,0.9331
189,0.5115
190,0.3619
191,1.2303
192,0.4352
193,0.8716
194,0.638
195,0.6219
196,0.224
197,1.6546
198,0.7594
199,0.5035
200,0.3102
201,0.5584
202,0.5386
203,0.3665
204,1.4131
205,1.4926
206,0.8282
207,0.3904
208,0.5455
209,0.6724
210,0.564
211,1.6695
212,0.3911
213,0.7003
214,0.8387
215,0.3322
216,0.4253
217,1.5484
218,0.1891
219,0.3079
220,0.6083
221,0.4508
222,2.382
223,1.2521
224,1.2722
225,0.2138
226,0.4561
227,0.4138
228,1.2749
229,1.5949
230,0.8113
231,0.478
232,1.0315
233,0.5879
234,0.2997
235,2.2469
236,1.6016
237,1.7753
238,0.7624
239,0.745
240,1.5875
241,1.6234
242,1.8784
243,0.3141
244,0.2016
245,0.1792
246,0.244
247,0.412
248,0.6499
249,1.7433
250,0.9842
251,0.1087
252,0.2003
253,1.2395
254,1.6013
255,0.2541
256,0.1578
257,0.8829
258,1.2101
259,1.1597
260,0.2764
261,0.165
262,0.3376
263,1.3637
264,0.2503
265,0.5206
266,1.7118
267,0.46
268,2.3991
269,1.2863
270,1.4456
271,0.2756
272,1.3409
273,0.5182
274,0.2879
275,0.7589
276,0.2944
277,0.5532
278,0.9395
279,0.9827
280,1.8474
281,0.506
