,0
0,0.1169
1,0.1432
2,0.2554
3,0.2136
4,0.1851
5,0.1739
6,0.1176
7,0.1387
8,0.1709
9,0.2017
10,0.1352
11,0.1754
12,0.2116
13,0.1079
14,0.2426
15,0.2509
16,0.3489
17,0.1707
18,0.1508
19,0.2879
20,0.0956
21,0.2682
22,0.2842
23,0.2424
24,0.1509
25,0.348
26,0.2199
27,0.1701
28,0.2566
29,0.2338
30,0.1858
31,0.1922
32,0.1561
33,1.6305
34,0.129
35,0.1508
36,0.1214
37,0.1812
38,0.1798
39,0.1545
40,0.1202
41,0.1577
42,0.1744
43,0.1972
44,0.2542
45,0.2621
46,0.1845
47,0.2472
48,0.3104
49,0.1901
50,0.1932
51,0.16
52,0.1829
53,0.1801
54,0.2696
55,0.1913
56,0.1969
57,0.2578
58,0.2334
59,0.1532
60,0.1803
61,0.153
62,0.1298
63,0.1703
64,0.3083
65,0.1598
66,0.1672
67,0.4386
68,0.14
69,0.3089
70,0.158
71,0.2117
72,0.3027
73,0.1079
74,0.1779
75,0.115
76,0.1066
77,0.1711
78,0.1987
79,0.1334
80,0.1432
81,0.1798
82,0.1832
83,0.1591
84,0.1432
85,0.2167
86,0.1926
87,0.165
88,0.1901
89,0.113
90,0.1552
91,0.191
92,0.2537
93,0.2248
94,0.1497
95,0.3465
96,0.2357
97,0.2611
98,0.1402
99,0.3383
100,0.1913
101,0.225
102,0.123
103,0.2149
104,0.1742
105,0.167
106,0.2692
107,0.2462
108,0.1764
109,0.1459
110,0.4793
111,0.1209
112,0.1911
113,0.1186
114,0.1908
115,0.1448
116,0.2172
117,0.2578
118,0.2759
119,0.1086
120,0.4945
121,0.1972
122,0.221
123,0.1526
124,0.2192
125,0.1579
126,0.1651
127,0.1529
128,0.1646
129,0.2881
130,0.1323
131,0.1011
132,0.1298
133,0.2212
134,0.1419
135,0.1811
136,0.1472
137,0.1148
138,0.134
139,0.1431
140,0.1308
141,0.125
142,0.2095
143,0.2253
144,0.1802
145,0.1248
146,0.1613
147,0.2196
148,0.2246
149,0.125
150,0.254
151,0.2694
152,0.2059
153,0.2065
154,0.1549
155,0.1171
156,0.1219
157,0.3893
158,0.4077
159,0.1555
160,0.3716
161,0.1267
162,0.166
163,0.1151
164,0.2588
165,0.1572
166,0.1917
167,0.174
168,0.1707
169,0.2201
170,0.1241
171,0.1677
172,0.13
173,0.1654
174,0.137
175,0.1668
176,0.1868
177,0.283
178,0.1997
