,0
0,0.2547
1,0.1239
2,0.1708
3,0.2405
4,0.1337
5,0.1267
6,0.1645
7,0.1847
8,0.1601
9,0.1914
10,0.1475
11,0.1699
12,0.135
13,0.1992
14,0.1701
15,0.1975
16,0.1411
17,0.1503
18,0.1513
19,0.1389
20,0.1386
21,0.113
22,0.1554
23,0.1517
24,0.2065
25,0.1402
26,0.1094
27,0.2241
28,0.1845
29,0.1813
30,0.1364
31,0.1562
32,0.1337
33,0.1746
34,0.134
35,0.2044
36,0.1914
37,0.1152
38,0.2028
39,0.1518
40,0.138
41,0.125
42,0.1272
43,0.1203
44,0.1438
45,0.116
46,0.2096
47,0.1187
48,0.1629
49,0.1409
50,0.2043
51,0.1412
52,0.208
53,0.1815
54,0.2124
55,0.1483
56,0.188
57,0.1563
58,0.1212
59,0.1184
60,0.1552
61,0.1507
62,0.14
63,0.1854
64,0.167
65,0.2007
66,60.1318
67,60.2958
68,0.1818
69,0.1371
70,0.1366
71,0.1769
72,0.1342
73,0.1595
74,0.149
75,0.1532
76,0.1443
77,1.8138
78,0.1165
79,2.2364
80,1.6944
81,0.1196
82,0.1475
83,1.9326
84,0.1731
85,0.1933
86,0.1381
87,0.2046
88,5.1766
89,0.1387
90,0.2086
91,0.1626
92,0.1391
93,0.109
94,0.1234
95,0.1513
96,0.1444
97,0.1809
98,0.1198
99,0.1875
100,1.6708
101,0.1261
102,0.1268
103,0.1174
104,0.2288
105,0.1936
106,0.127
107,0.1413
108,0.1206
109,0.1512
110,0.1549
111,0.1444
112,0.1657
113,0.1557
114,0.1456
115,1.1878
116,0.1805
117,0.1914
118,0.2099
119,0.1252
120,0.1228
121,0.184
122,0.1756
123,0.1347
124,0.1471
125,0.1212
126,0.1729
127,0.1711
128,0.2002
129,0.1838
130,0.1948
131,0.1594
132,0.1583
133,0.2153
134,0.1413
135,0.1822
136,0.1583
137,0.2011
138,0.1908
139,0.1615
140,1.7248
141,0.1743
142,0.2361
143,0.1614
144,0.2241
145,0.1539
146,0.1733
147,0.1482
148,0.1576
149,0.1511
150,0.1902
151,0.137
152,0.1192
153,0.1396
154,0.1531
155,0.1627
156,0.1843
157,0.149
158,0.1945
159,0.1474
160,0.1542
161,0.13
162,0.1607
163,0.177
164,0.1211
165,0.1494
166,0.1181
167,0.1186
168,0.2288
169,0.1145
170,0.1376
171,0.1585
172,5.226
173,0.1493
174,0.1562
175,0.1152
176,0.1472
177,0.1425
178,0.1527
179,0.1513
180,0.1661
181,0.2205
182,0.2406
183,0.1478
184,0.2212
185,0.1524
186,0.2071
187,0.1877
188,0.1698
189,0.1502
190,0.1632
191,0.1442
192,0.1372
193,0.1427
194,0.1439
195,0.1592
196,0.1429
197,0.1514
198,0.1835
199,0.1511
200,0.1583
201,0.1451
202,0.1342
203,0.2112
204,0.159
205,0.1057
206,0.1246
207,0.1194
208,0.1504
209,0.128
210,0.1873
211,0.1366
212,0.118
213,0.1753
214,0.139
215,0.1495
216,0.1571
217,0.1992
218,0.1611
219,0.2173
220,0.1901
221,0.1381
222,0.1172
223,0.1647
224,0.1433
225,0.1725
226,0.1193
227,0.1211
228,0.2039
229,4.1562
230,0.1875
231,0.1583
232,0.1461
233,0.1563
234,0.1541
235,0.1353
236,0.1672
237,0.1886
238,0.1218
239,0.1282
240,0.2014
241,0.1934
242,0.155
243,0.1485
244,0.1422
245,0.1072
246,0.1506
247,0.1666
248,0.1863
249,0.1881
250,0.1614
251,0.1228
252,0.1817
253,0.149
254,0.196
255,0.1446
256,0.1245
257,0.1238
258,0.1537
259,0.1336
260,0.1499
261,0.2296
262,0.1327
263,0.1062
264,0.1462
265,0.113
266,0.2302
267,0.1234
268,0.1361
269,0.1231
270,0.1361
271,0.1795
272,0.1805
273,0.1433
274,0.1426
275,0.1495
276,0.1248
277,0.1788
278,0.1386
279,0.1475
280,0.1214
281,0.1275
282,0.1451
283,0.12
284,0.1709
285,0.2035
286,0.1681
287,0.1378
288,0.1607
289,0.1334
290,0.1677
291,0.1364
292,0.1662
293,0.1792
294,0.157
295,0.1425
296,0.1263
297,0.1334
298,0.1559
299,0.1483
300,0.1931
301,0.167
302,0.1384
303,0.1642
304,0.1393
305,0.1584
306,0.2202
307,0.142
308,0.108
309,0.1517
310,0.1658
311,0.1163
312,0.122
313,0.1561
314,0.153
315,0.249
316,0.1489
317,0.1322
318,0.167
319,0.1297
320,0.1536
321,0.1612
322,0.1242
323,0.1696
324,0.1429
325,0.1702
326,0.2642
327,0.1838
328,0.1953
329,0.2281
330,1.7754
331,0.1642
332,0.1459
333,0.1782
334,0.169
335,0.1272
336,0.1511
337,0.1293
338,0.1437
339,0.1112
340,0.1143
341,0.1272
342,0.1459
343,0.1985
344,0.1268
345,0.1305
346,0.1233
347,0.1427
348,0.1716
349,0.1253
350,0.1445
351,0.1805
352,0.1349
353,0.1257
354,0.132
355,0.1556
356,0.1812
357,0.13
358,0.1196
359,0.1515
360,0.1113
361,0.1542
362,0.14
363,0.1605
364,0.1459
365,0.1603
366,0.1558
367,0.1548
368,0.2388
369,0.1314
370,0.1572
371,0.2857
372,0.1809
373,0.189
374,0.1725
375,0.1177
376,0.1267
377,0.2361
378,0.2092
379,0.1387
380,0.1959
381,0.1435
382,0.22
383,0.2011
384,0.1374
385,0.1475
386,0.2551
387,0.1442
388,0.1532
389,0.2169
390,0.1999
391,0.1621
392,0.1444
393,0.2362
394,0.165
395,0.1849
396,0.1648
397,0.1923
398,0.1262
399,0.1432
400,0.2508
401,0.1458
402,0.2176
403,0.192
404,0.1541
405,0.1574
406,0.2854
407,0.1304
408,0.1631
409,0.1134
410,0.2098
411,0.1497
412,0.1237
413,0.2124
414,0.1614
415,0.1178
416,0.2244
417,0.1937
418,0.1608
419,0.1636
420,0.1109
421,0.1762
422,0.1432
423,0.1523
424,0.1591
425,0.1893
426,0.1572
427,0.1891
428,0.2225
429,0.1962
430,0.2283
431,0.1131
432,0.1453
433,0.148
434,0.1391
435,0.1646
436,0.1559
437,0.1321
438,0.1504
439,0.1997
440,0.1336
441,0.1396
442,0.1525
443,0.201
444,0.1292
445,0.1469
446,0.119
447,0.1262
448,0.1584
449,0.1464
450,0.1353
451,0.1153
452,0.3106
453,0.1406
454,0.1471
455,0.1553
456,0.1318
457,0.2217
458,0.1647
459,0.1455
460,0.197
461,0.1977
462,0.1728
463,0.1986
464,0.1214
465,0.1466
466,0.1301
467,0.1203
468,0.1362
469,0.1409
470,0.175
471,0.1488
472,0.1269
473,0.1751
474,0.2083
475,0.1446
476,0.1235
477,0.1485
478,0.1412
479,0.1399
480,0.1145
481,0.1413
482,0.1409
483,0.1584
484,0.1829
485,0.2182
486,0.1396
487,0.1427
488,0.1684
489,0.1242
490,0.1221
491,0.1216
492,0.1259
493,0.113
494,0.1914
495,0.1672
496,0.1618
497,0.1326
498,0.2343
499,0.1874
500,0.1809
501,0.1293
502,0.2196
503,0.151
504,0.2312
505,0.1641
506,0.1568
507,0.1908
508,0.1672
509,0.1486
510,0.1285
511,0.2345
512,0.1496
513,0.1508
514,0.168
515,0.1215
516,0.1259
517,0.1576
518,0.1957
519,0.2379
520,0.1532
521,0.1367
522,0.1334
523,0.1347
524,0.1258
525,0.2111
526,0.1462
527,0.1394
528,0.1491
529,0.1412
530,0.1529
531,0.2525
532,0.2075
533,0.1564
534,0.1339
535,0.1984
536,0.1459
537,0.1563
538,0.1251
539,0.1696
540,0.1269
541,0.1471
542,0.1522
543,0.1401
544,0.1862
545,0.2066
546,0.1599
547,0.1712
548,0.1264
549,0.138
550,0.1473
551,0.1359
552,0.16
553,0.1503
554,0.1575
555,0.1392
556,0.1153
557,0.1489
558,0.1652
559,0.1501
560,0.1445
561,0.16
562,0.1363
563,0.1699
564,0.2014
565,0.2094
566,0.16
567,0.1453
568,0.163
569,0.1939
570,0.154
571,0.1669
572,0.1631
573,0.2023
574,0.1196
575,0.1814
576,0.1658
577,0.1374
578,0.1731
579,0.2616
580,0.2052
581,0.1987
582,0.1539
583,0.2453
584,0.1913
585,0.1394
586,0.1516
587,0.1757
588,0.142
589,0.1674
590,0.2342
591,0.1508
592,0.1456
593,0.2649
594,0.1199
595,0.1621
596,0.1713
597,0.2154
598,0.1319
599,0.1263
600,0.1742
601,0.1126
602,0.1376
603,0.1443
604,0.1931
605,0.1481
606,0.1709
607,0.1547
608,0.1617
609,0.1822
610,0.1446
611,0.1794
612,0.1702
613,0.3096
614,0.1094
615,0.1499
616,0.1487
617,0.1774
618,0.1962
619,0.1403
620,0.117
621,0.1572
622,0.1252
623,0.1632
624,0.1218
625,0.1886
626,0.1339
627,0.1593
628,0.1278
629,0.1366
630,0.1799
631,0.1383
632,0.1199
633,0.1396
634,0.1588
635,0.1859
636,0.1837
637,0.1722
638,0.1866
639,0.1715
640,0.1458
641,0.1571
642,0.1249
643,0.1584
644,0.1731
645,0.1445
646,0.1699
647,0.1416
648,0.166
649,0.1886
650,0.1641
651,0.1492
652,0.1268
653,0.1595
654,0.1389
655,0.1305
656,0.1645
657,0.1577
658,0.1598
659,0.1365
660,0.1653
661,0.154
662,0.1083
663,0.1358
664,0.1633
665,0.2056
666,0.1779
667,0.147
668,0.1285
669,0.12
670,0.1293
671,0.1132
672,0.145
673,0.2393
674,0.145
675,0.1496
676,0.1226
677,0.1548
678,0.1259
679,0.132
680,0.1401
681,0.1584
682,0.1594
683,0.1602
684,0.1378
685,0.1235
686,0.1087
687,0.1366
688,0.1047
689,0.1435
690,0.1697
691,0.1149
692,0.1249
693,0.1291
694,0.1402
695,0.1642
696,0.1538
697,0.1945
698,0.1414
699,0.1101
700,0.1604
701,0.1441
702,0.121
703,0.1384
704,0.1405
705,0.1342
706,0.1934
707,0.1203
708,0.1591
709,0.1455
710,0.1566
711,0.1599
712,0.1667
713,0.1654
714,0.1449
715,0.1365
716,0.1451
717,0.1342
718,0.1199
719,0.1203
720,0.1459
721,0.1928
722,0.1896
723,0.1449
724,0.2269
725,0.1517
726,0.1466
727,0.1205
728,0.112
729,0.1503
730,0.2092
731,0.1633
732,0.1261
733,0.1801
734,0.2034
735,0.2528
736,0.1284
737,0.1325
738,0.196
739,0.1614
740,0.1384
741,0.163
742,0.1823
743,0.1733
744,0.2909
745,0.1968
746,0.1492
747,0.1486
748,0.1756
749,0.1322
750,0.1311
751,0.1555
752,0.127
753,0.1258
754,0.1629
755,0.1447
756,0.1184
757,0.1292
758,0.338
759,0.3628
760,0.1542
761,0.1681
762,0.1299
763,0.1284
764,0.2891
765,0.14
766,0.1424
767,0.1491
768,0.1471
769,0.1461
770,0.1244
771,0.1905
772,0.143
773,0.1385
774,0.168
775,0.2295
776,0.1519
777,0.2035
778,0.2022
779,0.1916
780,0.1248
781,0.1534
782,0.1571
783,0.1601
784,0.1805
785,0.1673
786,0.1519
787,0.2101
788,0.1273
789,0.134
790,0.1446
791,0.1571
792,0.1437
793,0.1588
794,0.1206
795,0.1814
796,0.1411
797,0.1672
798,0.1279
799,0.1445
800,0.1368
801,0.1182
802,0.2386
803,0.1828
804,0.1123
805,0.1303
806,0.2275
807,0.2256
808,0.1257
809,0.1364
810,0.1797
811,0.1413
812,0.1501
813,0.1458
814,0.2012
815,0.1474
816,0.1114
817,0.1106
818,0.1342
819,0.1248
820,0.1553
821,0.1562
822,0.1494
823,0.1452
824,0.1307
825,0.1284
826,0.1762
827,0.1709
828,0.1533
829,0.1193
830,0.16
831,0.2356
832,0.1603
833,0.1881
834,0.1352
835,0.1407
836,0.2337
837,0.1791
838,0.1381
839,0.1163
840,0.1222
841,0.1344
842,0.1776
843,0.137
844,0.1169
845,0.1492
846,0.1356
847,0.1615
848,0.1286
849,0.1529
850,0.1482
851,0.2123
852,0.1329
853,0.1402
854,0.3467
855,0.1684
856,0.1441
857,0.1393
858,0.1703
859,0.1289
860,0.1389
861,0.3123
862,0.1849
863,0.1402
864,0.1387
865,0.1355
866,0.1519
867,0.2003
868,0.1552
869,0.1596
870,0.1553
871,0.1531
872,0.132
873,0.1232
874,0.124
875,0.2332
876,0.141
877,0.1249
878,0.1205
879,0.1527
880,0.1488
881,0.1432
882,0.206
883,0.1635
884,0.1993
885,0.109
886,0.1614
887,0.2361
888,0.1364
889,0.1501
890,0.1068
891,0.1494
892,0.1141
893,0.1368
894,0.1285
895,0.1415
896,0.1459
897,0.1263
898,0.1664
899,0.1353
900,0.1657
901,0.1395
902,0.1308
