,0
0,1.1449
1,1.9032
2,1.6953
3,1.0668
4,0.9373
5,1.0103
6,0.8586
7,1.178
8,1.0183
9,1.2257
10,2.3627
11,0.6695
12,0.9292
13,1.9911
14,1.6013
15,2.2148
16,0.9675
17,0.7893
18,1.8086
19,0.5328
20,0.4871
21,1.6569
22,1.7229
23,1.8874
24,0.699
25,1.2744
26,1.2061
27,1.0711
28,1.6473
29,1.4678
30,1.5533
31,0.8604
32,0.8151
33,13.2393
34,0.6767
35,0.3377
36,3.7353
37,1.153
38,0.2157
39,1.0265
40,0.2622
41,0.825
42,0.8828
43,0.3186
44,0.2295
45,0.6879
46,0.1932
47,0.1267
48,0.2635
49,0.1668
50,0.1052
51,0.1547
52,0.8836
53,2.3313
54,1.1701
55,1.2958
56,0.1682
57,0.676
58,0.2072
59,0.1657
60,0.1637
61,0.1628
62,0.6267
63,0.1875
64,0.1373
65,0.479
66,0.8105
67,1.0065
68,0.166
69,0.3374
70,0.3483
71,3.6368
72,0.4222
73,0.226
74,2.003
75,0.207
76,0.4683
77,0.1646
78,0.5164
79,0.4235
80,0.8983
81,1.0398
82,0.1256
83,0.1846
84,3.0351
85,0.1295
86,0.7186
87,3.4079
88,0.2689
89,0.3421
90,0.5476
91,0.1812
92,0.2234
93,0.1497
94,0.2151
95,1.1531
96,0.6864
97,0.1322
98,0.1373
99,0.1953
100,0.2794
101,0.3317
102,0.1857
103,1.2576
104,0.2734
105,0.4597
106,0.6782
107,0.7058
108,0.1322
109,1.1582
110,0.4556
111,0.0972
112,0.3188
113,0.5802
114,0.1514
115,0.3283
116,0.2232
117,0.3064
118,0.2081
119,0.3491
120,1.1166
121,0.5385
122,0.2131
123,0.2888
124,0.4889
125,0.3567
126,0.1897
127,0.154
128,0.1725
129,0.2486
130,0.1649
131,0.2477
132,0.1931
133,0.1801
134,0.3746
135,0.3234
136,0.1469
137,0.1308
138,0.0988
139,0.2212
140,0.1408
141,0.1974
142,1.1327
143,0.3541
144,0.5448
145,0.1824
146,0.4482
147,0.2485
148,0.1416
149,0.3173
150,0.2689
151,0.3084
152,0.1438
153,0.1633
154,0.2357
155,0.1048
156,0.1299
157,1.6628
158,0.2591
159,0.3433
160,0.389
161,0.1612
162,0.133
163,0.1536
164,0.1647
165,0.135
166,0.1389
167,0.1153
168,0.2962
169,0.116
170,0.1229
171,0.1715
172,0.2138
173,0.3476
174,0.9612
175,0.1179
176,0.1689
177,0.2528
178,0.202
179,0.2187
180,0.4389
181,0.1731
182,0.2583
183,1.1728
184,0.1226
185,0.7042
186,0.2291
187,0.1121
188,0.1247
189,0.116
190,0.1194
191,0.1881
192,0.6572
193,0.245
194,1.1919
195,0.3627
196,0.3991
197,0.1745
198,0.2435
199,0.2457
200,0.2512
201,0.3216
202,0.249
203,0.4444
204,0.5623
205,0.1317
206,0.6194
207,0.1285
208,0.5278
209,0.1952
210,0.1943
211,0.2749
212,0.3973
213,0.4033
214,0.7866
215,0.3875
216,0.3374
217,0.3611
218,0.2126
219,0.3482
220,0.4088
221,0.7175
222,0.4789
223,0.2961
224,0.3409
225,2.0728
226,2.2973
227,0.2078
228,1.833
229,0.2475
230,0.2854
231,2.0726
232,0.1505
233,3.899
234,0.9026
235,4.7927
236,0.8548
237,0.1906
238,0.141
239,0.2495
240,0.2804
241,2.1532
242,0.1529
243,1.08
244,0.2592
245,0.1568
246,0.3663
247,0.1688
248,0.7608
249,0.5269
250,0.2744
251,0.1841
252,0.6011
253,0.1408
254,0.4185
255,0.1345
256,0.6699
257,0.5042
258,0.3449
259,0.1998
260,0.28
261,0.2553
262,0.222
263,0.1267
264,0.8397
265,0.1677
266,0.9874
267,0.4025
268,0.3407
269,0.3241
270,0.3254
271,0.1938
272,0.2809
273,0.8264
274,0.2328
275,0.3097
276,0.2885
277,0.1438
278,0.3315
279,0.3246
280,0.6992
281,0.7308
282,0.2802
283,0.5198
284,0.4248
285,0.4357
286,0.1985
287,0.2849
288,0.887
289,0.2756
290,1.3799
291,0.131
292,0.3721
293,0.5543
294,0.6872
295,0.3585
296,0.4587
297,0.223
298,0.1527
299,0.4185
300,0.282
301,0.171
302,0.1569
303,0.1518
304,0.2572
305,0.2577
306,0.3497
307,0.2143
308,0.9026
309,0.6531
310,0.2512
311,0.3413
312,0.2231
313,0.3093
314,0.2243
315,0.3181
316,0.2071
317,0.3447
318,0.2357
319,1.078
320,0.3918
321,0.4842
322,0.2435
323,0.3565
324,0.1774
325,0.2044
326,0.2567
