,0
0,1.2091
1,1.886
2,1.6696
3,1.0632
4,0.9324
5,1.0239
6,0.8289
7,1.2089
8,1.0261
9,1.1903
10,2.4189
11,0.6138
12,0.962
13,2.004
14,1.6004
15,2.2616
16,0.9909
17,0.8387
18,1.6704
19,0.5814
20,0.6775
21,1.7147
22,1.7316
23,1.7301
24,0.6953
25,1.204
26,1.1318
27,1.1973
28,1.5804
29,2.8247
30,0.843
31,0.8664
32,9.4087
33,5.9329
34,3.0824
35,0.2237
36,0.6985
37,0.3185
38,1.1003
39,0.2324
40,0.3613
41,0.9132
42,0.7589
43,0.2604
44,1.206
45,0.1999
46,2.7365
47,1.6011
48,0.3222
49,0.1418
50,1.3487
51,0.2219
52,0.2241
53,0.2181
54,0.3124
55,0.3804
56,0.1656
57,0.243
58,0.9032
59,0.2207
60,0.1945
61,0.3553
62,0.18
63,1.4452
64,2.7299
65,0.1589
66,2.1141
67,1.3928
68,0.2845
69,0.481
70,1.391
71,0.2647
72,1.2121
73,1.4136
74,1.3856
75,2.3492
76,0.2544
77,2.3078
78,0.4094
79,0.9971
80,0.1765
81,1.0396
82,0.2776
83,0.2828
84,0.4752
85,0.1451
86,0.1864
87,0.1866
88,0.399
89,1.4586
90,0.2336
91,0.2932
92,0.2819
93,1.8066
94,0.1236
95,1.7009
96,0.1761
97,0.1258
98,0.2791
99,0.7013
100,0.1909
101,1.2151
102,0.1726
103,0.1928
104,1.2848
105,0.2359
106,0.3045
107,0.4111
108,0.1329
109,0.1862
110,0.2782
111,0.1238
112,0.1445
113,0.4692
114,0.1677
115,0.1948
116,0.2728
117,0.1713
118,0.8932
119,0.1274
120,0.2704
121,0.4655
122,0.1002
123,0.1191
124,0.1732
125,0.1587
126,0.2199
127,0.2712
128,0.4672
129,0.6809
130,0.1513
131,0.7456
132,0.1255
133,0.4729
134,0.2281
135,0.668
136,0.1312
137,0.2029
138,0.1578
139,0.1846
140,0.2448
141,0.2641
142,0.1821
143,0.8827
144,0.1633
145,0.906
146,0.7559
147,0.2769
