,0
0,0.2595
1,0.2287
2,0.1695
3,0.1467
4,0.1883
5,0.2678
6,0.3238
7,0.2438
8,0.1988
9,1.9974
10,0.3376
11,0.3395
12,0.2375
13,0.3117
14,0.3811
15,0.3608
16,0.2186
17,5.2025
18,0.2894
19,0.2094
20,0.2033
21,0.2176
22,0.2643
23,0.2017
24,0.2678
25,0.3247
26,0.2136
27,0.3459
28,0.3381
29,0.3069
30,0.7073
31,0.7305
32,0.2646
33,0.8234
34,0.1985
35,0.6945
36,0.4852
37,0.5189
38,0.3088
39,0.3767
40,0.2933
41,0.2639
42,0.3263
43,0.4788
44,0.384
45,0.1742
46,0.3989
47,0.3711
48,0.4084
49,0.8
50,0.3486
51,0.5311
52,0.2592
53,0.2691
54,0.5562
55,0.2175
56,0.2312
57,0.2385
58,0.1877
59,0.1532
60,0.1641
61,0.1841
62,0.1409
63,0.1279
64,0.1704
65,0.2419
66,60.2144
67,66.8946
68,0.1882
69,15.0967
70,1.6405
71,0.1216
72,0.1049
73,0.1514
74,5.1945
75,0.1508
76,0.1669
77,0.1438
78,0.4449
79,0.1441
80,0.1563
81,0.1499
82,0.1139
83,0.1677
84,0.2443
85,0.2215
86,0.1263
87,0.2121
88,0.1394
89,0.1841
90,0.1739
91,0.2165
92,10.3986
93,10.552
94,0.1631
95,9.1812
96,0.1498
97,0.1546
98,0.1952
99,1.1307
100,0.1583
101,0.1647
102,0.1477
103,0.2546
104,0.1609
105,0.2695
106,0.214
107,0.1387
108,0.2878
109,0.2043
110,0.294
111,0.2346
112,0.197
113,0.162
114,9.0626
115,0.1574
116,0.166
117,0.1359
118,0.1664
119,0.305
120,0.1949
121,0.1119
122,0.2335
123,0.1365
124,0.1813
125,0.1219
126,0.3085
127,0.1984
128,0.1942
129,0.2436
130,0.2704
131,0.3125
132,0.3754
133,0.3013
134,2.2058
135,0.2123
136,0.2323
137,0.2555
138,0.2195
139,0.305
140,2.6152
141,0.1753
142,0.2941
143,0.3736
144,0.2559
145,0.1501
146,0.1936
147,0.2075
148,0.2327
149,0.1764
150,0.2208
151,0.208
152,0.1613
153,0.2001
154,0.2144
155,0.5271
156,0.2064
157,0.2605
158,4.1144
159,0.2605
160,0.2612
161,0.1768
162,0.2891
163,0.2288
164,0.2021
165,0.5741
166,0.1466
167,0.2359
168,0.1971
169,0.2279
170,0.1894
171,0.2238
172,0.2251
173,0.1882
174,0.1786
175,0.1972
176,0.2906
177,0.2755
178,0.2025
179,0.2481
180,0.2766
181,0.2836
182,0.2054
183,0.1723
184,0.2324
185,0.1971
186,0.1966
187,4.9778
188,0.2153
189,0.1659
190,0.1599
191,0.1779
192,0.2005
193,0.1997
194,0.1927
195,0.1908
196,0.157
197,0.1718
198,0.2439
199,0.1907
200,0.2524
201,0.2004
202,0.2885
203,0.2504
204,0.1199
205,0.1508
206,0.3589
207,0.1405
208,0.2039
209,0.1883
210,0.2463
211,0.1904
212,0.1972
213,0.2597
214,0.2099
215,0.2877
216,0.2575
217,0.3728
218,0.2602
219,0.2079
220,0.2022
221,0.2114
222,0.2782
223,0.211
224,0.3138
225,0.2674
226,0.1672
227,0.163
228,0.2979
229,0.2
230,0.2144
231,0.3224
232,0.1987
233,0.2674
234,0.2873
235,0.1857
236,0.1747
237,0.2672
238,0.3072
239,0.2523
240,0.2443
241,0.1922
242,0.1893
243,0.368
244,0.197
245,0.2086
246,0.2873
247,0.2099
248,0.2048
249,0.2645
250,0.1669
251,0.5631
252,0.3173
253,0.2844
254,0.2275
255,0.2465
256,0.2533
257,0.1758
258,0.2011
259,0.3944
260,0.2169
261,0.2955
262,0.2838
263,0.2974
264,0.197
265,0.2218
266,5.7855
267,0.2703
268,0.2531
269,0.2303
270,0.2517
271,0.2626
272,0.2719
273,0.2577
274,0.3235
275,0.2521
276,0.8523
277,0.4061
278,0.2562
279,0.3048
280,0.2302
281,0.1894
282,1.2425
283,0.368
284,0.3419
285,1.5694
286,0.1986
287,0.2927
288,0.3547
289,0.2917
290,0.2332
291,0.7149
292,0.4534
293,0.2358
294,0.3886
295,0.2909
296,0.5279
297,0.3235
298,0.3106
299,0.2545
300,0.3086
301,0.4319
302,0.5664
303,0.764
304,0.2378
305,0.2894
306,1.332
307,0.8135
308,0.8452
309,0.2703
310,0.5122
311,0.8183
312,0.4277
313,0.1747
314,0.878
315,1.0555
316,0.3759
317,0.8805
318,0.4212
319,0.3381
320,0.306
321,0.5203
322,0.2297
323,0.4805
324,0.596
325,0.2669
326,0.427
327,0.2705
328,0.3224
329,0.4337
330,0.9195
331,0.2783
332,0.4894
333,0.8152
334,0.5778
335,0.236
336,0.3112
337,0.2084
338,1.2851
339,0.2896
340,1.0952
341,0.3786
