,0
0,0.1205
1,0.1858
2,0.2704
3,0.2055
4,1.1402
5,0.1291
6,0.1428
7,0.1834
8,0.2123
9,0.1254
10,0.1507
11,0.099
12,0.1237
13,0.1005
14,0.2465
15,0.2102
16,0.1493
17,0.131
18,0.1481
19,0.1295
20,0.135
21,0.1452
22,0.1349
23,0.159
24,0.1425
25,0.1599
26,0.141
27,0.4992
28,0.7545
29,0.192
30,0.1281
31,0.2538
32,0.1879
33,1.2156
34,0.187
35,0.1334
36,0.113
37,0.1581
38,0.1052
39,0.1242
40,0.1228
41,0.1781
42,0.1413
43,0.1339
44,0.5242
45,0.1241
46,0.1449
47,0.1384
48,0.1603
49,0.1109
50,0.0917
51,0.1103
52,0.179
53,0.1234
54,0.1252
55,0.1889
56,0.116
57,0.1412
58,0.1275
59,0.1009
60,0.1238
61,0.103
62,0.0955
63,0.1128
64,0.1141
65,0.1003
66,0.1881
67,0.1359
68,0.0983
69,0.1862
70,0.1482
71,0.1416
72,0.1362
73,0.1032
74,0.1661
75,1.1376
76,0.122
77,0.1241
78,0.3024
79,0.1511
80,0.1761
81,0.1173
82,1.1385
83,0.1139
84,0.1248
85,0.1073
86,0.1143
87,0.1427
88,0.1201
89,0.1008
90,0.1554
91,0.1101
92,0.1169
93,0.1191
94,0.4541
95,0.1922
96,0.1401
97,0.1664
98,0.1251
99,0.171
100,0.1683
101,0.1285
102,0.1203
103,0.1525
104,0.1087
105,0.116
106,0.1492
107,0.1521
108,0.095
109,0.1414
110,0.154
111,0.1331
112,0.3141
113,0.1263
114,0.1072
115,0.104
116,0.1501
117,0.1153
118,0.1227
119,0.1141
120,0.2495
121,0.1344
122,0.0925
123,0.1043
124,0.1153
125,0.1046
126,0.7548
127,0.1423
128,0.0999
129,0.2074
130,0.116
131,0.1267
132,0.1144
133,0.1221
134,0.1088
135,0.1301
136,0.1124
137,0.1028
138,0.1028
139,0.1162
140,0.1187
141,0.1454
142,0.1572
143,0.2394
144,0.1561
145,1.1377
146,0.1459
147,0.4141
148,0.109
149,0.1206
150,0.1262
151,0.1432
152,0.3739
153,0.0928
154,0.1092
155,0.0951
156,0.095
157,0.2664
158,0.099
159,0.1019
160,0.2193
161,1.1265
162,0.123
163,0.1211
164,0.1412
165,0.098
166,0.151
167,0.1005
168,0.1809
169,0.1182
170,0.114
171,0.117
172,0.1013
173,0.1469
174,0.1128
175,0.1125
176,0.1547
177,0.1283
178,0.1571
179,0.1462
180,0.1079
181,0.0995
182,0.1491
183,0.1159
184,0.1061
185,0.136
186,0.1512
187,0.101
188,0.0949
189,0.361
190,0.483
191,0.1089
192,0.1046
193,0.151
194,0.1354
195,0.1121
196,0.5026
