,0
0,0.1394
1,0.2688
2,0.2322
3,0.1286
4,0.1115
5,0.113
6,0.1032
7,0.1493
8,0.1321
9,0.5439
10,0.2072
11,0.1683
12,0.1598
13,0.144
14,0.1097
15,0.1697
16,0.1365
17,0.1809
18,0.2289
19,0.1387
20,0.1513
21,0.1339
22,0.1112
23,0.1609
24,0.1416
25,0.1789
26,0.1509
27,0.2115
28,0.1701
29,0.1453
30,0.1301
31,0.114
32,0.1051
33,1.3834
34,0.164
35,0.1385
36,0.1289
37,0.5862
38,0.1231
39,1.1324
40,0.1378
41,0.2004
42,0.4069
43,0.1368
44,0.1233
45,0.1271
46,0.1533
47,0.0986
48,0.1563
49,0.1151
50,0.1029
51,0.1139
52,0.1123
53,0.1297
54,0.179
55,0.1717
56,0.1182
57,0.14
58,0.1404
59,0.1168
60,0.1106
61,0.1103
62,0.1142
63,0.1092
64,0.1272
65,0.0961
66,0.1851
67,0.1314
68,0.0966
69,0.1803
70,0.1404
71,0.1749
72,0.1615
73,1.5112
74,0.1375
75,0.1237
76,0.3677
77,0.1664
78,0.1808
79,0.1515
80,0.1018
81,0.1248
82,0.1164
83,0.0917
84,0.1124
85,0.144
86,0.1202
87,0.1161
88,0.1198
89,0.1482
90,0.1131
91,1.1237
92,0.1101
93,0.1119
94,0.1118
95,0.1807
96,0.1487
97,0.1335
98,0.098
99,0.2091
100,0.166
101,0.1273
102,0.1308
103,0.1642
104,1.1137
105,0.1067
106,0.1826
107,0.1316
108,0.1048
109,0.1346
110,0.1751
111,0.1222
112,0.1543
113,0.163
114,0.1568
115,0.4812
116,0.1402
117,0.109
118,0.1271
119,0.105
120,0.2568
121,0.1518
122,0.0987
123,0.1688
124,1.1391
125,0.1052
126,0.1311
127,0.3778
128,0.129
129,0.1687
130,1.1188
131,0.1438
132,0.1072
133,0.1214
134,0.1148
135,1.4575
136,0.1125
137,0.106
138,0.0961
139,0.1581
140,0.1254
141,0.134
142,0.1309
143,0.2527
144,0.1489
145,0.0993
146,0.1119
147,0.1172
148,0.1708
149,0.1297
150,0.1468
151,0.1017
152,0.1392
153,0.133
154,0.1085
155,0.1071
156,0.1046
157,0.1715
158,0.1262
159,0.1339
160,0.2407
161,0.1298
162,0.1258
163,0.1293
164,0.1442
165,0.1289
166,0.1645
167,0.1107
168,0.1822
169,0.1159
170,0.1081
171,0.1804
172,0.0931
173,0.1122
174,1.1575
175,0.1101
176,0.1108
177,1.1626
178,0.1859
179,0.4052
180,0.089
181,0.4083
182,0.1201
183,0.1084
184,0.1037
185,0.1601
186,0.1444
187,0.0959
188,0.1024
189,1.1322
190,0.1249
191,0.1112
192,0.113
193,0.0951
194,0.1183
195,0.1547
196,0.2018
197,0.142
198,0.1179
199,0.138
200,0.146
201,0.1015
202,0.157
203,1.1425
204,0.1419
205,0.1235
206,0.4479
207,0.0989
208,0.1208
209,0.1751
210,0.1702
211,0.1744
212,0.1285
213,0.1018
214,0.4821
215,0.1172
216,0.2572
217,0.1172
218,0.3644
219,0.3618
220,0.3877
221,0.437
222,0.177
223,0.1071
224,0.1302
225,1.1123
226,0.137
227,0.1371
228,0.0971
229,0.1362
230,0.1098
231,1.1257
232,0.2132
233,0.1338
234,0.1067
235,0.1267
236,0.38
237,0.1104
238,0.1184
239,0.1241
240,0.1429
241,0.1002
242,0.1313
243,0.1279
244,0.1489
245,0.1163
246,0.1233
247,0.2261
248,0.2426
249,0.3133
250,0.1669
251,0.1201
252,0.1716
253,0.163
254,0.2113
255,0.1689
256,0.1451
257,0.1626
258,0.1347
259,0.1143
260,0.1592
261,0.1088
262,0.1119
263,0.107
264,0.1194
265,0.1301
266,0.1622
267,0.1263
268,0.2871
269,0.1398
270,0.1905
271,0.1283
272,0.1169
273,0.1359
274,0.1986
275,0.1618
276,0.1355
277,0.1479
278,0.1312
279,0.2101
280,0.1933
281,0.4513
282,0.147
283,0.1128
284,1.9051
285,0.9485
286,0.1257
287,0.1523
288,0.139
289,0.137
290,0.2664
291,0.0962
292,0.4898
293,0.1478
294,0.1265
295,0.0939
296,0.1359
297,0.1311
298,0.1194
299,0.1359
300,0.1843
301,0.2374
302,0.1932
303,0.4136
304,0.1273
305,0.1161
306,0.1632
307,0.1419
308,0.1442
309,0.1093
310,0.1537
311,0.1664
312,0.124
313,0.1861
314,0.1513
315,0.1352
316,3.1703
317,0.1319
318,0.1695
319,0.2153
320,0.193
321,0.1312
322,0.1165
323,0.1421
324,0.1023
325,0.1797
326,0.1551
327,0.2445
328,0.1448
329,0.1973
330,0.192
331,0.1676
332,0.131
333,0.1834
334,0.0975
335,1.2902
336,0.1538
337,0.1661
338,0.1423
339,0.1382
340,0.1912
341,0.1924
342,0.1112
