,0
0,1.5216
1,2.491
2,1.455
3,1.3342
4,1.0025
5,2.4836
6,1.9887
7,3.6815
8,1.6889
9,1.4863
10,2.8831
11,3.7331
12,3.6557
13,0.3731
14,0.1809
15,0.0637
16,0.572
17,0.2793
18,4.5762
19,5.1161
20,3.4936
21,1.3186
22,1.4362
23,0.4386
24,1.7108
25,3.5884
26,1.2889
27,2.0147
28,1.8057
29,2.7586
30,1.9286
31,2.6983
32,1.9594
33,9.4273
34,0.3192
35,1.601
36,1.2316
37,0.4758
38,0.3605
39,6.3465
40,2.8897
41,5.0676
42,4.9859
43,1.4835
44,1.4664
45,1.9357
46,1.2807
47,2.7928
48,2.6622
49,1.352
50,1.149
51,2.9779
52,2.0843
53,0.3795
54,0.3366
55,2.7943
56,2.3018
57,0.8986
58,0.7703
59,0.8582
60,1.0525
61,1.4835
62,1.3265
63,0.9703
64,0.8914
65,1.0784
66,1.5041
67,2.3572
68,0.6238
69,3.4754
70,0.3624
71,0.6618
72,1.3598
73,0.5933
74,3.7206
75,3.8788
76,0.5404
77,0.6545
78,3.7838
79,0.8111
80,0.9541
81,1.2196
82,1.0199
83,0.7391
84,0.4327
85,3.6804
86,4.5927
87,3.6116
88,0.4795
89,1.4485
90,1.7715
91,2.8355
92,2.8693
93,2.1636
94,0.7202
95,1.4289
96,1.7035
97,1.7532
98,1.4834
99,0.9744
100,2.1795
101,2.2723
102,2.7272
103,1.6723
104,0.4697
105,0.5708
106,1.3992
107,0.7085
108,1.3296
109,1.5015
110,1.384
111,0.9589
112,0.8452
113,0.7746
114,0.6077
115,3.3888
116,3.1731
117,1.3413
118,2.8816
119,0.4327
120,1.431
121,0.6137
122,0.28
123,2.3859
124,2.3963
125,2.2295
126,2.8467
127,0.4767
128,0.2333
129,0.2686
130,0.1426
131,3.1916
132,2.7249
133,1.1853
134,1.0744
135,1.129
136,1.0985
137,1.2355
138,2.3823
139,1.2341
140,1.1246
141,1.8011
142,2.8523
143,1.0585
144,1.2285
145,1.5619
146,2.5264
147,3.3012
148,0.573
149,0.6665
150,0.9051
151,0.3204
152,1.3051
153,3.8088
154,1.424
155,3.5798
156,3.389
157,0.6686
158,0.253
159,1.6253
160,0.5234
161,4.1708
162,4.0491
163,1.1229
164,4.2523
165,3.4725
166,3.8196
167,0.5956
168,3.8976
169,1.3286
170,3.783
171,0.9255
172,3.289
173,0.195
174,0.0631
175,0.7576
176,0.5105
177,1.1185
178,3.5211
179,0.2629
180,3.2585
181,3.2461
182,3.4552
183,2.709
184,2.7547
185,1.5073
186,1.753
187,2.1118
188,1.2229
189,0.9565
190,1.0955
191,2.9619
192,4.2736
193,0.6028
194,0.7396
195,0.639
196,0.642
197,0.3598
198,0.7281
199,3.4473
200,0.9847
201,0.9106
202,0.6054
203,0.9119
204,3.751
205,1.1623
206,1.2535
207,0.9539
208,1.3708
209,0.9381
210,3.5001
211,3.0245
212,1.5588
213,1.4848
214,3.206
215,3.1869
216,3.0036
217,0.9109
218,0.7478
219,4.2626
220,3.0515
221,0.8336
222,2.8607
223,0.406
224,0.4877
225,2.7993
226,0.7227
227,0.4115
228,1.0614
229,0.5209
230,1.6082
231,0.5842
232,1.3103
233,2.5874
234,0.4434
235,2.9256
236,1.1615
237,3.603
238,0.5101
239,2.4413
240,0.4477
241,2.8848
242,1.6795
243,0.3009
244,0.4558
245,0.2977
246,1.4103
247,3.5245
248,3.7638
249,1.0953
250,1.3392
251,2.6821
252,2.6736
253,2.1074
254,2.281
255,1.8165
256,1.8043
257,1.5877
258,1.4725
259,1.786
260,2.3301
261,2.8036
262,2.7133
263,3.116
264,2.0635
265,3.0008
266,2.8865
267,0.2066
268,3.3613
269,2.6457
270,1.3901
271,0.4747
272,2.9671
273,1.1233
274,0.2077
275,1.2244
276,0.359
277,3.5606
278,0.4443
279,0.7778
280,4.0136
281,1.2267
282,0.8952
283,3.2634
284,2.8368
285,0.1959
286,0.146
287,2.2949
288,1.5381
289,2.3796
290,1.9443
291,2.3263
292,0.5835
293,3.1095
294,2.8872
295,0.8052
296,0.41
297,1.8572
298,3.2332
299,0.5926
300,0.6011
301,3.0478
302,1.4279
303,3.484
304,0.5278
305,1.4875
306,4.6884
307,4.4019
308,4.5891
309,3.6394
310,3.0939
311,1.8731
312,1.5151
313,0.9747
314,0.484
315,2.2181
316,0.3494
317,0.394
318,1.8622
319,2.614
320,2.3486
321,2.2425
322,1.4217
323,3.127
324,0.9891
325,3.3871
326,0.9772
327,1.2973
328,3.1347
329,2.968
330,0.6637
331,1.9009
332,2.2941
333,1.1812
334,2.1872
335,0.8037
336,1.8677
337,1.5269
338,1.8919
339,1.6589
340,1.5809
341,1.4205
342,2.108
343,1.5002
344,1.1661
345,1.2031
346,1.1874
347,0.9949
348,3.7339
349,0.4042
350,1.6887
351,3.9695
352,1.2648
353,1.4258
354,1.9718
355,2.0239
356,1.1252
357,0.7599
358,3.78
359,3.3713
360,1.7436
361,3.4002
362,1.3261
363,3.1836
364,2.9704
365,0.9648
366,1.3138
367,2.9937
368,3.4118
369,3.3271
370,0.2819
371,1.5216
372,1.4099
373,2.9708
374,1.5431
375,1.1516
376,0.7414
377,2.7915
378,0.9233
379,3.4816
380,1.0638
381,1.4892
382,1.0792
383,0.9279
384,1.7815
385,0.7411
386,1.7512
387,2.437
388,0.2461
389,2.5874
390,1.5891
391,2.6558
392,2.7879
393,0.5915
394,3.9865
395,0.6237
396,0.8159
397,2.9255
398,1.2082
399,0.3348
400,0.5031
401,1.5042
402,1.5315
403,0.3226
404,0.2429
405,1.6925
406,1.9067
407,0.7453
408,0.9772
409,1.3332
410,1.8889
411,2.5254
412,0.8677
413,1.0016
414,2.7692
415,3.3213
416,0.4577
417,3.1814
418,0.6721
419,0.6802
420,0.5669
421,0.3882
422,0.062
423,1.1577
424,0.7634
425,1.4998
426,0.3896
427,0.5618
428,3.1271
429,0.9116
430,0.9084
431,4.4772
432,0.4105
433,4.7045
434,4.0382
435,1.023
436,0.5975
437,0.5955
438,0.5628
439,0.5175
440,0.0607
441,0.3932
442,3.9295
443,0.9714
444,4.5173
445,4.0753
446,0.0605
447,3.7718
448,4.6706
449,0.596
450,5.1283
451,4.3493
452,3.8558
453,1.2396
454,0.6599
455,0.7069
456,0.3646
457,0.6073
458,0.2788
459,0.8555
460,0.5698
461,4.3006
462,0.4885
463,3.7595
464,1.041
465,3.7697
466,1.4818
467,1.7063
468,1.1314
469,1.1864
470,1.1526
471,3.5296
472,3.2673
473,0.6581
474,3.3734
475,0.4907
476,0.9249
477,0.2583
478,3.8317
479,1.6402
480,1.2326
481,0.4825
482,0.547
483,1.1632
484,1.0741
485,4.1147
486,0.7401
487,1.2385
488,1.3583
489,1.2982
490,1.9018
491,0.614
492,1.4906
493,0.7715
494,1.0784
495,1.2863
496,1.3518
497,3.1726
498,0.7373
499,2.1326
500,3.4324
501,0.2539
502,1.618
503,3.8388
504,3.0823
505,0.86
506,0.9953
507,0.377
508,2.237
509,2.46
510,2.607
511,1.9757
512,1.5194
513,1.9846
514,3.2121
515,1.1575
516,2.1735
517,2.5179
518,1.8324
519,2.16
520,1.3454
521,1.9392
522,0.4903
523,1.7063
524,0.1382
525,1.9289
526,0.232
527,0.201
528,2.6164
529,1.7484
530,1.8173
531,0.7894
532,2.5022
533,1.2252
534,0.4236
535,0.9474
536,0.8409
537,1.572
538,1.0443
539,2.27
540,1.0539
541,1.2523
542,2.9865
543,2.9146
544,2.4046
545,2.2788
546,0.4675
547,0.8861
548,1.7897
549,0.6942
550,2.7206
551,0.8644
552,0.9866
553,0.8276
554,1.0639
555,0.3925
556,0.4237
557,3.3925
558,0.649
559,2.8041
560,0.6321
561,2.6387
562,2.2098
563,3.1588
564,0.8818
565,0.6373
566,0.6885
567,3.3153
568,1.006
569,1.0819
570,3.6595
571,1.0226
