,0
0,1.6221
1,2.739
2,3.0251
3,1.0146
4,2.2037
5,0.3548
6,3.588
7,1.7995
8,1.5202
9,0.9263
10,1.5421
11,1.4973
12,0.9448
13,5.386
14,4.1416
15,4.4893
16,0.4355
17,4.4898
18,1.7738
19,4.1595
20,0.3606
21,0.9236
22,3.9078
23,3.8704
24,2.677
25,1.915
26,4.0168
27,1.8907
28,2.4818
29,7.7553
30,7.2193
31,1.8081
32,1.6101
33,8.4499
34,1.941
35,0.9627
36,4.5442
37,1.5681
38,1.3191
39,1.2723
40,2.3362
41,1.2733
42,1.4027
43,2.4394
44,1.1089
45,2.6511
46,4.3566
47,2.0969
48,2.2877
49,1.9591
50,0.7973
51,1.1218
52,1.1043
53,2.5795
54,1.0933
55,1.4028
56,0.1979
57,0.245
58,0.1961
59,3.2378
60,0.5976
61,1.3778
62,3.6685
63,4.0042
64,3.7082
65,0.5806
66,3.8833
67,1.2722
68,3.8708
69,0.3625
70,4.5588
71,1.6632
72,3.8229
73,1.4673
74,0.4934
75,0.2131
76,2.0536
77,0.3636
78,3.3256
79,0.2884
80,0.2852
81,0.3455
82,1.7173
83,1.0521
84,2.4009
85,2.1597
86,2.0996
87,2.0188
88,0.8197
89,2.071
90,0.7649
91,1.3341
92,1.7015
93,1.6106
94,3.2787
95,3.9519
96,0.8817
97,0.6322
98,0.9878
99,0.9383
100,0.9459
101,1.761
102,1.5397
103,2.5467
104,0.4071
105,2.994
106,2.2046
107,2.4061
108,2.2114
109,2.958
110,0.2536
111,0.2147
112,3.3702
113,0.3966
114,0.7574
115,0.4455
116,0.7317
117,2.9312
118,2.8182
119,2.516
120,1.4191
121,1.952
122,1.8528
123,2.3861
124,1.0924
125,2.5704
126,1.601
127,2.5077
128,1.2243
129,3.2767
130,0.7575
131,0.6298
132,4.0841
133,3.4228
134,3.5348
135,0.4523
136,3.4515
137,0.3938
138,1.0292
139,3.6417
140,0.324
141,3.9014
142,4.0071
143,3.7021
144,1.0192
145,0.9567
146,0.8077
147,3.8022
148,3.6307
149,1.3344
150,1.047
151,3.9951
152,3.4237
153,0.9486
154,2.9764
155,0.8985
156,3.5543
157,0.5721
158,0.4871
159,0.4248
160,4.1017
161,0.5423
162,0.4878
163,0.6067
164,3.0539
165,1.2417
166,1.7334
167,1.4452
168,2.7512
169,1.4366
170,0.8546
171,0.9394
172,2.7584
173,1.051
174,0.6678
175,0.5816
176,0.6309
177,0.8777
178,0.6959
179,0.3575
180,0.0625
181,0.6522
182,0.7674
183,0.6896
184,3.6404
185,3.9858
186,4.0954
187,1.2516
188,3.3099
189,0.6132
190,3.4694
191,1.2411
192,3.2001
193,0.8609
194,1.6401
195,1.1228
196,3.2436
197,2.8421
198,1.1462
199,1.1297
200,3.4029
201,0.1676
202,3.9626
203,0.8367
204,3.0701
205,0.7842
206,0.5783
207,0.999
208,0.7715
209,3.0821
210,3.311
211,3.1883
212,2.9415
213,3.5132
214,3.8052
215,2.1915
216,2.8477
217,3.244
218,3.298
219,3.0959
220,0.5793
221,3.5579
222,1.215
223,2.7927
224,1.1694
225,2.1633
226,2.2608
227,1.3154
228,2.0091
229,2.0786
230,1.4326
231,1.762
232,1.99
233,1.9121
234,0.6575
235,0.7923
236,0.568
237,2.232
238,2.8692
239,1.9469
240,2.0264
241,2.0255
242,2.5238
243,0.2046
244,0.2955
245,0.1707
246,0.2525
247,3.5676
248,0.7192
249,1.2028
250,3.7059
251,3.5319
252,0.4986
253,0.0618
254,1.2677
255,0.2553
256,3.4412
257,0.4947
258,0.5872
259,4.2159
260,0.9186
261,0.9365
262,1.1597
263,3.1146
264,2.7662
265,2.3991
266,2.6106
267,1.7464
268,2.9012
269,2.3465
270,2.1275
271,1.7902
272,2.9276
273,3.5364
274,1.5379
275,4.0713
276,3.4609
277,0.7711
278,0.6956
279,4.0628
280,4.2922
281,0.062
282,1.4397
283,4.1462
284,1.6785
285,3.508
286,1.847
287,0.4621
288,1.5028
289,0.5452
290,3.1702
291,2.1973
292,1.9872
293,2.1011
294,1.7988
295,2.3884
296,1.3887
297,3.0203
298,1.0314
299,3.2047
300,0.4809
301,0.2674
302,1.5827
303,1.1621
304,1.5759
305,2.6918
306,3.0757
307,2.1356
308,0.6387
309,2.4765
310,1.8838
311,0.6896
312,1.6834
313,2.0112
314,1.9424
315,1.9692
316,1.735
317,1.8171
318,3.4791
319,1.2274
320,3.8197
321,1.6184
322,0.2181
323,1.4565
324,1.1835
325,1.1884
326,3.5363
327,3.3263
