,0
0,0.1837
1,0.1539
2,0.1701
3,0.1498
4,0.1508
5,0.1772
6,0.1941
7,0.2619
8,0.256
9,0.2091
10,0.2474
11,0.4387
12,0.2558
13,0.5339
14,0.5668
15,0.2855
16,0.2278
17,1.1307
18,0.4965
19,0.381
20,5.1718
21,0.3008
22,0.191
23,0.3084
24,0.2124
25,0.3369
26,0.3413
27,0.2637
28,0.2412
29,0.398
30,0.1934
31,0.2105
32,0.4134
33,0.291
34,0.8299
35,0.7568
36,5.9461
37,0.8638
38,0.616
39,0.2686
40,0.2332
41,0.9918
42,0.1814
43,0.2089
44,0.2193
45,0.1785
46,0.1818
47,0.1325
48,0.2821
49,0.2119
50,0.174
51,0.1261
52,0.1963
53,0.3811
54,0.1555
55,0.1454
56,0.2978
57,0.2129
58,0.123
59,10.3655
60,0.1022
61,10.0926
62,10.3863
63,10.2995
64,9.7178
65,0.3089
66,60.1564
67,72.3162
68,0.2814
69,0.1533
70,0.6231
71,0.27
72,0.4272
73,0.1872
74,0.2108
75,0.2226
76,0.1521
77,0.2061
78,0.2181
79,0.396
80,0.1839
81,0.184
82,0.3021
83,0.1325
84,0.1788
85,0.228
86,0.1785
87,0.1603
88,0.2246
89,0.2041
90,0.2119
91,0.1964
92,0.3061
93,7.8122
94,0.1981
95,1.3049
96,0.2693
97,0.1924
98,0.3261
99,0.2389
100,0.2014
101,0.1443
102,0.211
103,2.7015
104,1.1031
105,0.7363
106,0.7478
107,0.2158
108,0.2259
109,0.1398
110,0.2122
111,0.1939
112,0.1979
113,0.212
114,0.2008
115,0.2315
116,0.2521
117,0.1843
118,0.1612
119,0.2839
120,0.1933
121,0.1862
122,0.2432
123,0.3058
124,0.1766
125,0.2759
126,0.2204
127,0.3843
128,0.1798
129,0.1903
130,0.1654
131,0.5993
132,0.1812
133,0.1965
134,4.3382
135,0.1868
136,0.2465
137,0.1686
138,0.2436
139,0.2358
140,0.1782
141,0.1845
142,0.2595
143,0.1612
144,0.1928
145,0.1838
146,0.1597
147,0.1846
148,0.2843
149,0.3285
150,0.328
151,0.2239
152,0.1702
153,0.2007
154,0.2002
155,0.3701
156,0.1897
157,0.1938
158,0.1806
159,0.1883
160,0.162
161,0.3496
162,0.2562
163,0.1704
164,0.1754
165,0.2867
166,0.1877
167,0.2337
168,0.1811
169,0.2812
170,0.2107
171,0.1934
172,0.218
173,0.1949
174,0.1845
175,0.1685
176,0.342
177,0.3113
178,0.2108
179,0.1381
180,0.2021
181,0.2424
182,0.2231
183,0.472
184,0.2866
185,0.2257
186,0.1399
187,0.2615
188,0.2154
189,0.3195
190,0.1584
191,0.3485
192,0.2399
193,0.2882
194,0.1712
195,0.2474
196,0.2355
197,0.2183
198,0.1783
199,0.1963
200,0.1591
201,0.2217
202,0.2044
203,0.2801
204,0.2044
205,0.2989
206,0.185
207,0.1998
208,0.216
209,0.2173
210,0.3367
211,0.2194
212,0.2077
213,0.2567
214,0.2325
215,0.208
216,0.2221
217,0.2891
218,0.2856
219,0.2463
220,0.2555
221,0.24
222,0.2022
223,0.1809
224,0.2919
225,0.3097
226,0.3001
227,0.2705
228,0.1695
229,0.1642
230,0.3807
231,0.1786
232,3.9425
233,0.3754
234,0.2219
235,0.2999
236,0.1911
237,0.3468
238,0.2151
239,0.2136
240,0.3176
241,0.2505
242,0.2475
243,0.258
244,4.0674
245,0.2686
246,0.321
247,0.2792
248,0.3058
249,0.247
